label,index,x01,y01,z01,x02,y02,z02,x03,y03,z03,x04,y04,z04,x05,y05,z05,x06,y06,z06,x07,y07,z07,x08,y08,z08,x09,y09,z09,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
3,18,-0.19774,0.30265,0.08995,-0.21171,0.71994,0.08583,0.08926,0.93558,0.08139,0.37274,0.99349,0.08681,-0.20519,0.98515,-0.03169,-0.3294,1.37284,-0.01817,-0.37909,1.6114,0.01622,-0.41336,1.81514,0.06097,0.02325,0.99294,0.00149,0.00953,1.40676,-0.0066,0.02134,1.63693,0.05338,0.04667,1.81704,0.11383,0.22786,0.90012,0.058,0.31419,1.3226,0.14004,0.33987,1.59713,0.27945,0.37428,1.82636,0.38638,0.41744,0.74389,0.11817,0.39253,1.00814,0.24381,0.27176,0.94378,0.29782,0.17539,0.82154,0.34077
3,19,0.18465,0.16805,0.18931,0.17699,0.468,0.26597,-0.14041,0.57332,0.31064,-0.42521,0.63325,0.36341,0.02574,0.98583,0.20218,0.02882,1.44419,0.30795,0.04375,1.73228,0.38076,0.04502,1.97795,0.42728,-0.243,0.94262,0.19776,-0.41269,1.40811,0.28153,-0.51687,1.68169,0.36086,-0.58859,1.91635,0.4004,-0.41942,0.80011,0.20835,-0.61979,1.1415,0.36934,-0.73706,1.41354,0.50726,-0.83371,1.6591,0.58617,-0.51968,0.58622,0.22504,-0.51773,0.68829,0.41448,-0.38939,0.53808,0.45932,-0.2843,0.39068,0.46122
3,20,0.21194,0.24536,0.13881,0.24136,0.59548,0.18158,0.01918,0.76817,0.20322,-0.21374,0.82498,0.22811,0.04287,0.9976,0.10194,0.08085,1.39453,0.17601,0.09922,1.6519,0.23942,0.09025,1.8665,0.28303,-0.18181,0.97253,0.11718,-0.25499,1.42275,0.18394,-0.28319,1.70535,0.24363,-0.31139,1.93685,0.27455,-0.3582,0.84526,0.14872,-0.4558,1.18582,0.28356,-0.47677,1.45163,0.3945,-0.50837,1.67492,0.45997,-0.48122,0.64414,0.18637,-0.3855,0.83745,0.33287,-0.21711,0.72314,0.3527,-0.09489,0.57871,0.34777
3,21,0.25759,0.24779,0.14697,0.3544,0.59437,0.19086,0.08451,0.79602,0.20935,-0.17029,0.77205,0.23513,0.23644,0.967,0.16263,0.36977,1.38748,0.23952,0.46362,1.62705,0.29967,0.5337,1.83093,0.34371,0.00718,0.97474,0.18039,0.0432,1.44786,0.2197,0.05879,1.73248,0.29134,0.06885,1.96795,0.345,-0.18174,0.87283,0.21037,-0.27502,1.2525,0.32478,-0.28938,1.53692,0.47725,-0.30097,1.78776,0.5851,-0.34386,0.67299,0.2451,-0.35285,0.86195,0.38754,-0.19678,0.78849,0.43839,-0.06315,0.66465,0.46556
3,22,0.16955,0.1963,0.26971,0.1429,0.48175,0.33765,-0.11578,0.70491,0.35467,-0.35639,0.84007,0.36484,0.20794,0.97169,0.17092,0.28045,1.37572,0.27399,0.32474,1.6216,0.37119,0.35486,1.85947,0.44448,-0.01439,0.98436,0.11971,-0.01039,1.42588,0.20781,-0.04264,1.6862,0.31269,-0.06446,1.93137,0.38068,-0.20001,0.89474,0.09929,-0.31574,1.23103,0.25647,-0.39689,1.44189,0.40232,-0.45416,1.64972,0.48636,-0.327,0.70235,0.09678,-0.43395,0.89189,0.26173,-0.38501,0.78022,0.30938,-0.31895,0.64856,0.32315
3,23,-0.25248,0.10544,0.25776,-0.28591,0.37832,0.36004,0.00973,0.4846,0.40488,0.31766,0.5011,0.4467,-0.07748,0.97055,0.282,-0.10845,1.40931,0.41991,-0.11284,1.69938,0.51352,-0.10079,1.95409,0.58161,0.18208,0.9339,0.2599,0.27719,1.44316,0.39423,0.37348,1.73544,0.47158,0.46897,1.99713,0.50463,0.37159,0.78767,0.26197,0.53852,1.09029,0.48764,0.65249,1.32402,0.62389,0.76701,1.56844,0.684,0.51048,0.53637,0.2723,0.55801,0.65501,0.4885,0.41126,0.50241,0.51232,0.28218,0.34519,0.49571
3,24,0.21771,0.20208,0.15414,0.33221,0.48914,0.22702,0.12828,0.58684,0.28197,-0.12406,0.61366,0.34975,0.07638,0.9924,0.16892,0.08977,1.4032,0.25573,0.08867,1.6587,0.32719,0.06654,1.89023,0.38207,-0.17332,0.95642,0.19016,-0.27591,1.40219,0.25643,-0.36569,1.6686,0.34563,-0.45197,1.9002,0.41076,-0.34035,0.81704,0.22187,-0.51893,1.14122,0.35417,-0.63439,1.37166,0.48337,-0.73755,1.57385,0.57361,-0.44509,0.60125,0.26029,-0.43689,0.77904,0.41459,-0.2964,0.66503,0.44698,-0.17438,0.52841,0.45597
3,25,0.27747,0.04039,0.17764,0.44989,0.11119,0.33642,0.32552,0.01003,0.49359,0.1528,-0.0965,0.68363,0.44277,0.83376,0.35732,0.58028,1.32389,0.52754,0.68141,1.59591,0.64102,0.77588,1.85032,0.72306,0.15779,0.87872,0.42923,0.18925,1.41353,0.56288,0.17872,1.73865,0.6988,0.18656,2.02003,0.79348,-0.09742,0.75221,0.50644,-0.19369,1.11468,0.71279,-0.3008,1.41926,0.91775,-0.35282,1.7026,1.05831,-0.307,0.50776,0.58712,-0.2862,0.42694,0.79893,-0.18683,0.22334,0.87562,-0.06713,0.04088,0.91875
3,26,0.22357,0.15558,0.22466,0.25631,0.42684,0.31864,-0.12393,0.45367,0.37576,-0.46937,0.43216,0.44274,0.02241,0.95618,0.24538,0.00724,1.38146,0.36668,-0.02157,1.65831,0.45562,-0.06271,1.92009,0.51922,-0.26064,0.94851,0.24025,-0.40443,1.42038,0.32415,-0.51208,1.70955,0.41927,-0.60051,1.96215,0.47798,-0.45412,0.82239,0.25068,-0.66047,1.12625,0.40485,-0.78419,1.34908,0.53886,-0.89823,1.56626,0.62001,-0.57523,0.60036,0.27241,-0.62795,0.65046,0.44596,-0.51751,0.50584,0.48129,-0.42217,0.37316,0.48181
3,27,-0.15121,0.13645,0.49572,-0.12025,0.41772,0.61974,0.18707,0.63833,0.63608,0.42806,0.8082,0.62099,-0.39489,0.89797,0.33766,-0.56112,1.27149,0.4471,-0.70551,1.56514,0.51564,-0.78104,1.78053,0.55636,-0.17494,0.92989,0.17664,-0.3071,1.39499,0.17748,-0.36164,1.71366,0.18779,-0.38665,1.98092,0.20005,0.04715,0.88381,0.08557,0.16471,1.2497,0.22683,0.2553,1.49292,0.40265,0.29457,1.75488,0.51705,0.25197,0.77556,0.03579,0.33853,0.8893,0.27409,0.34123,0.71877,0.41215,0.30139,0.55989,0.49213
3,28,-0.24755,0.09163,0.18982,-0.3623,0.32864,0.285,-0.18044,0.53001,0.3487,0.0343,0.6654,0.41432,-0.26871,0.95776,0.1844,-0.34945,1.37517,0.2912,-0.37562,1.65268,0.38445,-0.39945,1.89693,0.4592,-0.01066,0.96904,0.19392,0.03864,1.41031,0.28662,0.08309,1.71108,0.38924,0.10428,1.9748,0.46157,0.18503,0.86605,0.22174,0.29786,1.22657,0.37546,0.33775,1.49159,0.51004,0.37166,1.72682,0.59793,0.34509,0.65851,0.25715,0.33266,0.85646,0.43172,0.21855,0.7592,0.47342,0.11587,0.62851,0.48553
3,29,-0.09347,0.2759,0.12483,-0.00772,0.63568,0.1583,0.31008,0.7103,0.17713,0.58201,0.67461,0.21096,0.15394,0.99044,0.10813,0.23468,1.41956,0.18451,0.29843,1.69112,0.24634,0.34051,1.9231,0.30126,0.36655,0.90873,0.15368,0.54922,1.33869,0.21324,0.66167,1.61637,0.29518,0.76916,1.84697,0.35484,0.5051,0.729,0.21689,0.71637,1.07381,0.3557,0.84652,1.34573,0.51008,1.00867,1.58423,0.6188,0.58842,0.47838,0.28354,0.55217,0.6098,0.47022,0.40166,0.4965,0.53265,0.32397,0.37222,0.56675
3,30,-0.21142,0.16905,0.17421,-0.2617,0.43186,0.22745,0.01475,0.59646,0.24789,0.26586,0.71411,0.25615,-0.23228,0.96246,0.12398,-0.37763,1.36188,0.19475,-0.45231,1.60652,0.24952,-0.51702,1.82595,0.29684,0.00038,0.99283,0.13649,-0.01842,1.44566,0.23107,-0.02661,1.73283,0.31219,-0.04644,1.97108,0.35877,0.18439,0.89168,0.17213,0.36217,1.24434,0.33315,0.48644,1.48181,0.4499,0.56668,1.70991,0.50774,0.34208,0.67427,0.21531,0.41224,0.91102,0.34785,0.33536,0.7966,0.34964,0.23485,0.64219,0.33661
3,31,-0.18547,0.23449,0.12087,-0.20493,0.5591,0.1458,0.00938,0.78903,0.15961,0.20673,0.93598,0.17557,-0.2235,0.98157,0.01164,-0.32841,1.35781,0.05833,-0.36658,1.60413,0.10827,-0.39743,1.816,0.15771,-0.00553,0.99239,0.04075,0.02613,1.41868,0.09003,0.07804,1.68478,0.16323,0.1267,1.90631,0.21538,0.17925,0.88695,0.09406,0.28577,1.2742,0.22575,0.35684,1.54468,0.36038,0.43485,1.79573,0.44872,0.3479,0.69116,0.15095,0.32329,0.91334,0.30854,0.19482,0.80221,0.35325,0.10052,0.66753,0.37558
3,35,0.18323,0.15914,0.21623,0.23614,0.43466,0.29627,0.01432,0.64388,0.34671,-0.21418,0.78554,0.39308,0.27129,0.95032,0.13866,0.36583,1.30791,0.23249,0.41983,1.51813,0.31972,0.45544,1.71446,0.3885,0.04223,0.99472,0.11321,0.05999,1.39095,0.18727,0.06649,1.61858,0.26709,0.07259,1.81422,0.32514,-0.15644,0.92894,0.11506,-0.26995,1.28028,0.2514,-0.33904,1.47877,0.36235,-0.39095,1.65633,0.43286,-0.31599,0.78288,0.13117,-0.38376,1.00373,0.28107,-0.32881,0.91475,0.32088,-0.27111,0.80841,0.33602
3,36,0.21625,0.11211,0.18631,0.28987,0.41318,0.24972,0.02527,0.64496,0.28467,-0.19964,0.78413,0.32584,0.27542,0.95351,0.14951,0.30854,1.38081,0.23543,0.33478,1.6533,0.31633,0.35256,1.88977,0.37744,0.05949,0.98284,0.15208,0.0976,1.43643,0.21488,0.11757,1.73513,0.31369,0.14755,1.9841,0.37836,-0.13543,0.91224,0.17173,-0.13628,1.35648,0.31366,-0.12733,1.62185,0.45645,-0.11414,1.85803,0.54091,-0.33371,0.73364,0.19974,-0.36669,0.97329,0.37249,-0.29252,0.85789,0.41894,-0.21874,0.70272,0.42543
3,37,0.23773,0.15852,0.18854,0.32557,0.48062,0.25794,0.05198,0.68547,0.29388,-0.22556,0.78855,0.33845,0.2526,0.95828,0.17496,0.34435,1.38364,0.27182,0.38301,1.64969,0.35084,0.39476,1.88891,0.40737,0.00122,0.97915,0.16916,0.03011,1.43685,0.24826,0.0373,1.72612,0.32586,0.03993,1.9775,0.36875,-0.2039,0.87681,0.17871,-0.32842,1.27423,0.33894,-0.38075,1.53836,0.45912,-0.42322,1.78003,0.52537,-0.3681,0.6738,0.19361,-0.37049,0.89027,0.37923,-0.26148,0.73798,0.405,-0.17549,0.58347,0.394
3,38,0.2185,0.12162,0.24924,0.21633,0.39597,0.34362,-0.05965,0.56281,0.38932,-0.371,0.67214,0.43846,0.15561,0.95281,0.26004,0.20603,1.37992,0.37729,0.22649,1.65055,0.46517,0.23715,1.90052,0.53137,-0.09952,0.96538,0.24176,-0.16119,1.41957,0.34456,-0.2127,1.71175,0.45613,-0.25114,1.95966,0.52393,-0.29467,0.84464,0.24375,-0.50825,1.21543,0.45825,-0.65182,1.44578,0.64532,-0.78483,1.66211,0.75257,-0.42721,0.62407,0.25259,-0.42146,0.76714,0.5032,-0.30304,0.64059,0.59775,-0.22763,0.51568,0.63355
3,40,0.21855,0.0774,0.17993,0.35784,0.24997,0.30472,0.07209,0.301,0.41189,-0.23887,0.33753,0.54733,0.18239,0.90641,0.34438,0.30925,1.3703,0.48518,0.37511,1.6553,0.57272,0.42197,1.9332,0.63613,-0.09972,0.92844,0.39366,-0.20089,1.44291,0.50783,-0.2875,1.78347,0.63725,-0.35319,2.1049,0.72753,-0.29407,0.78057,0.44133,-0.52189,1.0499,0.64359,-0.6915,1.28147,0.82346,-0.82104,1.52583,0.94434,-0.42709,0.53018,0.49077,-0.50328,0.43937,0.69908,-0.41177,0.21594,0.75595,-0.3097,0.02158,0.78228
thumbsdown,1,0.24342,-0.54792,0.18506,0.5739,-1.08176,0.26515,0.78622,-1.49727,0.3268,0.94764,-1.82116,0.36112,0.83382,-0.69204,0.2121,1.3468,-0.6061,0.38075,1.06412,-0.56984,0.45299,0.86436,-0.61891,0.48433,0.78883,-0.37205,0.20461,1.28846,-0.24525,0.34468,0.9403,-0.28965,0.36681,0.7589,-0.35369,0.3829,0.70591,-0.05346,0.22328,1.1333,0.04927,0.36404,0.82736,-0.04283,0.31213,0.6356,-0.10149,0.26376,0.59422,0.22617,0.25893,0.89013,0.30987,0.34442,0.70938,0.19747,0.31345,0.55608,0.14516,0.27962
thumbsdown,2,-0.34707,0.14662,0.19759,-0.52204,0.17391,0.4457,-0.43588,-0.09171,0.68601,-0.18915,-0.49691,0.91712,-0.17428,0.96785,0.3607,-0.77188,0.59426,0.61143,-0.74101,0.46653,0.79329,-0.59863,0.5794,0.91137,0.05595,0.86058,0.40444,-0.59354,0.35799,0.55329,-0.52839,0.3136,0.58996,-0.40263,0.44982,0.62802,0.24127,0.63425,0.47009,-0.39284,0.14952,0.54655,-0.37329,0.14579,0.47583,-0.27462,0.297,0.43895,0.34823,0.35704,0.57004,-0.15932,-0.05028,0.5979,-0.15923,-0.02245,0.5322,-0.06847,0.12678,0.4823
thumbsdown,3,0.15497,-0.32337,0.21299,0.41282,-0.59097,0.37118,0.60754,-0.7986,0.52974,0.74246,-0.95308,0.65431,0.98268,-0.17369,0.11375,0.91593,-0.40285,0.34025,0.5805,-0.38626,0.4573,0.48573,-0.29081,0.5178,0.9847,0.09491,0.11241,0.87678,-0.16626,0.31316,0.47449,-0.19328,0.33646,0.4373,-0.0948,0.3177,0.90255,0.33664,0.15352,0.79653,0.10915,0.33954,0.45264,0.05759,0.29013,0.4044,0.1328,0.2176,0.76656,0.5723,0.22404,0.74256,0.40016,0.30499,0.49324,0.33849,0.25089,0.41352,0.37919,0.18459
thumbsdown,5,0.0736,-0.43285,-0.01663,0.24735,-0.79807,0.02216,0.40382,-1.12804,0.06497,0.42906,-1.39423,0.11386,0.70516,-0.74612,0.0919,0.84475,-0.70977,0.08926,0.69979,-0.6135,0.10591,0.57321,-0.57174,0.12741,0.82903,-0.48664,0.12405,0.88218,-0.46716,0.05917,0.74493,-0.38618,0.03676,0.62603,-0.34639,0.05861,0.88405,-0.20698,0.14094,0.9261,-0.24307,0.08531,0.80326,-0.18181,0.03585,0.67874,-0.13408,0.03557,0.90512,0.05729,0.15599,0.99807,-0.02774,0.10785,0.87538,0.00297,0.02688,0.76165,0.03903,-0.0245
thumbsdown,6,0.27496,-0.32432,0.1162,0.64426,-0.5604,0.2058,0.90956,-0.74368,0.28697,1.06704,-0.9522,0.3401,0.99356,-0.0857,0.24181,0.98805,-0.35275,0.38989,0.71485,-0.38114,0.43147,0.60842,-0.30803,0.44581,0.93105,0.11808,0.25996,0.79067,-0.18412,0.41834,0.52043,-0.2,0.44124,0.50059,-0.104,0.45252,0.79876,0.27021,0.28692,0.66538,-0.0266,0.44823,0.43394,-0.04245,0.41762,0.43015,0.04994,0.38127,0.65437,0.4058,0.32068,0.58083,0.16269,0.4136,0.42831,0.11356,0.38051,0.40505,0.18333,0.34612
thumbsdown,7,0.27974,-0.40993,0.04933,0.59626,-0.70541,0.1173,0.70911,-1.01949,0.22167,0.70811,-1.31007,0.30177,0.96918,-0.34721,-0.04178,1.16184,-0.56796,0.13911,0.84346,-0.53847,0.22215,0.78297,-0.44676,0.26546,0.95879,-0.14106,0.0325,1.13664,-0.38795,0.21754,0.76729,-0.36155,0.24229,0.73753,-0.23296,0.23036,0.9153,0.08288,0.13756,1.08919,-0.1696,0.3289,0.7278,-0.16842,0.25971,0.67292,-0.02217,0.17343,0.83979,0.31365,0.24897,1.00153,0.06813,0.33648,0.75879,0.02023,0.24451,0.67551,0.14519,0.15805
thumbsdown,8,0.06356,-0.39847,-0.33445,0.11381,-0.53494,-0.56142,0.2364,-0.68379,-0.70487,0.34166,-0.84478,-0.82039,0.50261,-0.18415,-0.88034,0.5054,-0.16295,-1.20096,0.42268,-0.20885,-1.29861,0.35319,-0.23956,-1.35288,0.53492,0.04521,-0.80755,0.47105,0.06157,-1.18252,0.37158,0.01732,-1.1581,0.26635,-0.02291,-1.10399,0.48004,0.24953,-0.74274,0.37878,0.24823,-1.04786,0.26469,0.20915,-0.92892,0.18006,0.14478,-0.8064,0.4069,0.43512,-0.70371,0.29358,0.4156,-0.9763,0.1678,0.36536,-1.00258,0.07154,0.32484,-0.98665
thumbsdown,9,0.1627,-0.33155,0.25792,0.3864,-0.60987,0.46791,0.45287,-0.87918,0.67652,0.50011,-1.09818,0.87532,0.96365,-0.12001,0.2848,0.77078,-0.31348,0.5492,0.54213,-0.37758,0.7245,0.49165,-0.3257,0.83057,0.92698,0.19472,0.28098,0.62755,-0.00942,0.48789,0.39162,-0.09877,0.56115,0.3769,-0.05477,0.60295,0.77434,0.44223,0.31002,0.45251,0.28219,0.50359,0.24692,0.13625,0.50084,0.24782,0.15262,0.47518,0.54956,0.6792,0.37039,0.2811,0.55132,0.46339,0.10714,0.4021,0.43403,0.08732,0.37031,0.39689
thumbsdown,10,0.30594,-0.30332,0.0545,0.72076,-0.47043,0.08855,1.02265,-0.64913,0.15244,1.10561,-0.88874,0.2016,0.99892,-0.09179,-0.0553,1.31763,-0.12574,0.07971,1.05965,-0.19741,0.17726,0.82757,-0.16936,0.21976,0.98799,0.11999,-0.01428,1.34836,0.11187,0.11118,1.05546,-0.0063,0.16136,0.80884,0.01686,0.16286,0.93487,0.33568,0.05179,1.33996,0.37208,0.16087,1.09634,0.20716,0.14128,0.85404,0.19175,0.0909,0.83431,0.55991,0.1284,1.18649,0.64339,0.19213,1.11974,0.47502,0.15456,0.96754,0.38188,0.10311
thumbsdown,11,-0.2167,-0.39689,0.18912,-0.55137,-0.75727,0.28448,-0.78921,-1.06309,0.35252,-1.01998,-1.36108,0.40613,-0.96908,-0.32543,0.35953,-0.75236,-0.75894,0.53403,-0.42663,-0.72523,0.57027,-0.30639,-0.59238,0.58111,-0.84132,-0.06719,0.35691,-0.52696,-0.55943,0.53405,-0.21939,-0.52911,0.52083,-0.15258,-0.38963,0.50906,-0.62463,0.13911,0.37028,-0.32926,-0.35141,0.55947,-0.08715,-0.3454,0.49057,-0.05792,-0.20363,0.42948,-0.37285,0.30419,0.39265,-0.17416,-0.09789,0.56303,-0.01986,-0.14771,0.54781,-0.01127,-0.03705,0.51477
thumbsdown,12,-0.37686,-0.33647,-0.03582,-0.71576,-0.4994,-0.02847,-0.99058,-0.61755,0.03746,-1.21409,-0.7659,0.09081,-0.97804,-0.14669,-0.21998,-1.20425,-0.33283,-0.03274,-0.95843,-0.34356,0.10666,-0.78943,-0.24124,0.17018,-0.97881,-0.00434,-0.12563,-1.26293,-0.20859,0.09041,-0.93297,-0.23189,0.16682,-0.76578,-0.10127,0.16066,-0.97938,0.19327,0.00121,-1.28397,-0.00876,0.18207,-0.95582,-0.05738,0.144,-0.78908,0.07678,0.06108,-0.94828,0.42556,0.13459,-1.25,0.28147,0.20736,-1.04629,0.17025,0.13259,-0.86931,0.22683,0.04459
thumbsdown,14,0.18419,-0.47997,0.13483,0.4639,-0.84505,0.2273,0.69637,-1.19431,0.34785,0.69979,-1.51096,0.45784,0.93264,-0.4372,0.03868,1.26568,-0.5364,0.2515,0.97614,-0.53121,0.39773,0.70578,-0.4941,0.46361,0.95368,-0.15778,0.07093,1.28177,-0.23265,0.29076,0.91182,-0.24722,0.36621,0.6581,-0.22275,0.37163,0.94295,0.13463,0.1379,1.29527,0.06528,0.33909,0.95478,0.0069,0.31049,0.70347,0.02848,0.23594,0.90336,0.44243,0.22176,1.24579,0.4123,0.32993,1.04705,0.29922,0.26787,0.84209,0.25786,0.19034
thumbsdown,15,0.06958,-0.26851,0.3737,0.2376,-0.43909,0.62338,0.32967,-0.60208,0.82179,0.48598,-0.79766,0.98481,0.86179,0.01363,0.48338,0.44376,-0.05374,0.7672,0.25054,-0.1999,0.91987,0.35701,-0.20612,1.00445,0.8691,0.32438,0.40397,0.36412,0.25663,0.6418,0.18801,0.10922,0.67143,0.29411,0.09108,0.66855,0.76208,0.57171,0.35824,0.2929,0.51028,0.55654,0.13918,0.3558,0.49253,0.22393,0.3371,0.41932,0.58598,0.78474,0.35252,0.25298,0.72784,0.47659,0.1171,0.60501,0.44089,0.15932,0.56038,0.37896
thumbsdown,16,-0.27305,-0.50508,0.21028,-0.51831,-0.90294,0.48667,-0.53948,-1.33938,0.72582,-0.36454,-1.79626,0.9797,0.01375,-0.49259,0.9461,-0.75471,-0.62671,1.19215,-0.65728,-0.61198,1.23047,-0.41953,-0.52975,1.22257,0.01289,-0.00364,0.93316,-0.90815,-0.2277,1.0982,-0.81491,-0.26539,1.00007,-0.54924,-0.17101,0.95384,-0.10122,0.42308,0.8913,-1.01756,0.18884,1.02838,-0.89028,0.09183,0.89933,-0.58952,0.15535,0.81753,-0.26626,0.75312,0.86125,-0.97458,0.64898,0.98211,-0.92064,0.50663,0.90031,-0.64656,0.46185,0.84227
thumbsdown,17,-0.16893,-0.30491,0.17522,-0.42644,-0.6081,0.3056,-0.57017,-0.91974,0.43534,-0.61585,-1.18606,0.53364,-0.9284,-0.40739,0.15485,-1.04982,-0.49602,0.38577,-0.7276,-0.45699,0.49087,-0.63904,-0.40552,0.54255,-0.95098,-0.12982,0.16797,-1.00181,-0.22165,0.4071,-0.6313,-0.23782,0.4313,-0.61875,-0.20345,0.40844,-0.88532,0.13505,0.21672,-0.86113,0.05934,0.43418,-0.54326,-0.01262,0.35614,-0.55856,0.00825,0.26642,-0.78503,0.3797,0.28447,-0.71704,0.2914,0.36936,-0.49563,0.18035,0.2982,-0.49578,0.17258,0.23388
thumbsdown,18,-0.11455,-0.2837,0.17759,-0.36132,-0.5898,0.2728,-0.54845,-0.84088,0.35399,-0.68915,-1.04618,0.40579,-0.92893,-0.36374,0.05686,-0.83962,-0.4042,0.21807,-0.57859,-0.37817,0.32915,-0.50961,-0.35656,0.39546,-0.99126,-0.13042,0.04422,-0.8105,-0.19307,0.20099,-0.50924,-0.1851,0.25316,-0.4702,-0.16655,0.26107,-0.93634,0.09445,0.06468,-0.73958,0.02482,0.22147,-0.48175,0.0218,0.19389,-0.46064,0.04216,0.14429,-0.83023,0.30329,0.10559,-0.66696,0.22975,0.18861,-0.47527,0.1998,0.15457,-0.46385,0.21537,0.10689
thumbsdown,19,-0.11019,-0.3817,0.28649,-0.3,-0.73851,0.4884,-0.38533,-1.04995,0.64938,-0.42995,-1.33881,0.77834,-0.90179,-0.36013,0.43734,-0.45391,-0.67905,0.69437,-0.19789,-0.64518,0.83421,-0.24628,-0.53103,0.92385,-0.8365,-0.00811,0.41769,-0.282,-0.40508,0.63432,-0.04147,-0.39835,0.66558,-0.13149,-0.28119,0.68463,-0.65399,0.27576,0.42479,-0.10002,-0.10926,0.61927,0.07878,-0.1231,0.55541,-0.01574,-0.01638,0.50452,-0.43464,0.49119,0.46473,-0.03446,0.16949,0.59064,0.09281,0.11262,0.56026,0.02767,0.18182,0.52485
thumbsdown,20,-0.19377,-0.31473,0.216,-0.46261,-0.62044,0.38829,-0.59998,-0.93125,0.52407,-0.66848,-1.23199,0.62511,-0.97393,-0.17963,0.3475,-0.5895,-0.5782,0.53822,-0.43386,-0.4909,0.65225,-0.52309,-0.33511,0.73915,-0.87886,0.09101,0.35025,-0.43466,-0.35819,0.50104,-0.3347,-0.26837,0.53529,-0.45394,-0.12536,0.57582,-0.67105,0.31079,0.37089,-0.287,-0.12817,0.49733,-0.20407,-0.07691,0.44969,-0.30905,0.05628,0.42962,-0.41964,0.48449,0.41861,-0.18307,0.14981,0.51511,-0.15055,0.13146,0.50295,-0.23061,0.21721,0.49308
thumbsdown,21,0.18888,-0.43208,0.17699,0.49164,-0.83309,0.26129,0.81852,-1.1136,0.32935,0.90332,-1.39024,0.35666,0.89928,-0.54657,0.12372,1.17541,-0.4808,0.32723,0.82832,-0.4604,0.41127,0.64166,-0.49306,0.43847,0.89969,-0.25449,0.1008,1.17024,-0.20016,0.34489,0.74126,-0.23756,0.38161,0.58454,-0.29162,0.36282,0.85558,0.00525,0.10607,1.12547,0.04327,0.3461,0.72258,-0.01522,0.25747,0.54142,-0.07038,0.14207,0.77831,0.25583,0.12382,0.99112,0.28784,0.26544,0.708,0.20407,0.1935,0.55779,0.14491,0.10316
thumbsdown,22,0.20911,-0.41242,-0.05136,0.49259,-0.68097,-0.04515,0.80848,-0.89408,-0.02935,1.01742,-1.08683,-0.00311,0.93268,-0.42871,0.02094,0.99176,-0.33709,-0.03902,0.80459,-0.31692,-0.06118,0.67436,-0.32936,-0.06334,0.96706,-0.09962,0.04657,0.92374,-0.07828,-0.07423,0.75235,-0.07336,-0.09736,0.6198,-0.09093,-0.06975,0.89687,0.20463,0.05041,0.82455,0.19737,-0.06874,0.68131,0.16259,-0.09777,0.54857,0.12789,-0.0684,0.79459,0.47978,0.05033,0.73077,0.4373,-0.05141,0.59844,0.38782,-0.11716,0.49477,0.35871,-0.14668
thumbsdown,23,0.15645,-0.37118,0.27108,0.3493,-0.68981,0.50484,0.4352,-1.02269,0.71459,0.49334,-1.29601,0.89164,0.93752,-0.20455,0.42197,0.50732,-0.51349,0.68899,0.34005,-0.48175,0.83416,0.42369,-0.3592,0.93179,0.85326,0.12137,0.40376,0.36489,-0.27773,0.61088,0.23073,-0.27023,0.62929,0.36649,-0.13029,0.64367,0.67692,0.36771,0.41083,0.22498,-0.00979,0.56697,0.12093,-0.04565,0.49895,0.21643,0.06093,0.44919,0.45985,0.56869,0.45948,0.14398,0.27045,0.55926,0.05898,0.21966,0.54638,0.10246,0.28897,0.52553
thumbsdown,24,0.19881,-0.52388,0.05042,0.53915,-0.87593,0.02171,0.82246,-1.15434,0.0149,0.80216,-1.43684,-0.02674,0.79084,-0.6729,-0.23535,1.11003,-0.69345,-0.12935,0.8545,-0.60091,-0.0788,0.71721,-0.60023,-0.066,0.81351,-0.40016,-0.22985,1.13163,-0.42565,-0.1131,0.75813,-0.35674,-0.09574,0.68509,-0.39698,-0.13048,0.80289,-0.14051,-0.1843,1.10353,-0.17105,-0.04822,0.72857,-0.13636,-0.10746,0.62812,-0.16944,-0.19787,0.77427,0.12929,-0.13183,0.9759,0.09926,-0.0943,0.72799,0.10467,-0.17043,0.63079,0.08247,-0.25064
thumbsdown,25,0.16542,-0.24593,0.16312,0.37616,-0.44785,0.28823,0.47174,-0.63543,0.40662,0.5439,-0.82239,0.50329,1.00731,-0.10675,0.12371,0.92713,-0.24932,0.29502,0.66617,-0.29145,0.41468,0.61102,-0.2329,0.49449,0.95758,0.15473,0.13624,0.84078,-0.0021,0.28362,0.56806,-0.10762,0.33767,0.53571,-0.06829,0.36366,0.80018,0.3693,0.17472,0.73091,0.24764,0.32154,0.50211,0.09652,0.29948,0.47154,0.10848,0.26492,0.58932,0.52337,0.23021,0.56141,0.42738,0.3167,0.4271,0.29179,0.2754,0.40829,0.28211,0.22661
